Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
03/11/2019,110.4903488,8.077252388,97.73379517,1175.76001,17.75122452,58.64683533,35.28288651,52.91281128,43.87303925,126.3140106,26.58155823,48.79801941,27.69789505,51.11048508,22.95999908,46.09999847,160.4138641,1670.619995,39.76189041,49.23329544
03/12/2019,111.2639618,8.039727211,97.44345093,1193.199951,17.92046356,59.1174469,34.78208542,52.77497101,44.36597443,126.8368378,26.94219017,49.01419067,27.69789505,51.32125473,23.48999977,46.31000137,161.7876434,1673.099976,39.93291473,49.30928802
03/13/2019,112.1257172,8.002202988,97.77126312,1193.319946,18.43758392,59.90805817,34.82504272,52.98633194,44.56216431,127.0936584,26.63433266,49.42773438,28.03287125,52.08766937,23.37999916,46.65999985,167.8601532,1690.810059,40.29395294,49.8127327
03/14/2019,112.2138519,7.889627457,98.66103363,1185.550049,18.46578789,60.34101486,34.78685379,53.25281906,45.05754089,127.3046265,26.63433266,49.56871414,28.19557381,51.19670868,22.81999969,46.11999893,164.8139343,1686.219971,40.55997849,50.11670303
03/15/2019,113.506485,7.908390522,99.79431152,1184.459961,18.74785233,61.35751724,34.93959808,53.6571579,45.64365768,127.8916397,26.97737885,50.00106049,28.04244041,52.04935455,23.29000092,46.25,169.0447845,1712.359985,41.16804504,50.45866394
03/18/2019,115.1320496,8.039727211,100.3937378,1184.26001,18.75725365,62.05401993,34.48137283,53.36309814,46.10961533,128.6071167,27.0917244,50.2924118,28.54012489,51.82900238,23.25,46.08000183,168.1886749,1742.150024,41.83311844,51.27557755
03/19/2019,115.2103958,8.161684036,100.0284729,1198.849976,18.80426407,61.77165604,34.69139481,52.83930206,45.74420929,128.8639526,26.98617554,50.1044426,28.37741852,51.89607239,26,45.52999878,174.9181824,1761.849976,41.7571106,50.45866394
03/20/2019,115.0830994,7.983441353,97.89302063,1223.969971,18.79486275,60.51984787,33.39309311,52.99551773,46.14394379,128.0476074,26.83664322,50.0574379,27.41076851,51.5607605,25.70000076,43.27999878,173.6141205,1797.27002,40.88301849,49.37578583
03/21/2019,117.7271194,8.152302742,96.34764862,1231.540039,19.01111031,60.152771,33.56491852,53.56526566,47.84343719,129.7353363,27.32042122,50.69655609,26.9705143,52.34633636,27.88999939,44.00999832,183.1111145,1819.26001,40.97803116,49.29029083
03/22/2019,114.6228333,8.011583328,93.43483734,1205.5,18.18372154,57.39502335,32.30480957,54.91611481,46.85268021,127.9100113,27.32921791,49.56871414,25.85072899,51.02426529,26.37000084,42.02999878,176.700119,1764.77002,39.63837814,47.96992874
03/25/2019,115.2202072,7.983441353,92.65745544,1193,17.83584404,56.78323746,32.45755386,55.21017838,46.28617859,127.6623306,27.06533813,49.55931473,25.68802261,50.56441116,25.96999931,42.15000153,172.9968872,1774.26001,39.19182587,47.76094818
03/26/2019,115.4650116,8.217971802,93.58468628,1184.619995,17.98627663,57.62092209,33.24990082,55.71559143,45.80796051,128.6162872,27.61068916,50.02924728,26.04214478,51.19670868,25.69000053,42.72999954,176.0729523,1783.76001,39.79040146,48.29290009
03/27/2019,114.3486328,8.086634636,93.26624298,1173.02002,17.79823685,57.15971756,33.93723679,55.94533157,46.21996307,127.717392,27.61948586,49.944664,25.86987305,50.92846298,24.88999939,42.79000092,175.7046356,1765.699951,39.30584335,47.58996582
03/28/2019,114.5053253,8.227353096,94.32459259,1168.48999,17.86404991,58.33623886,34.01361084,54.29122925,46.28127289,128.3411102,27.27644348,50.15143204,26.15699387,50.88056183,25.05999947,42.40000153,176.4512634,1773.420044,39.83790207,47.86543655
03/29/2019,115.4943924,8.236733437,94.81163025,1173.310059,18.26834488,58.56212616,34.04224396,54.33717728,46.58291626,129.4234772,27.58430099,50.74355316,26.40583611,51.44579697,25.52000046,42.24000168,178.7508392,1780.75,40.09443283,47.90343475
04/01/2019,116.552002,8.424358368,98.00541687,1194.430054,18.85127449,60.57632065,35.28326416,54.30041504,46.89927673,131.4414063,28.10326576,51.67402267,27.31506348,52.22179413,26.36000061,42.97999954,181.4585876,1814.189941,41.35807037,48.88183594
04/02/2019,116.7184677,8.452501297,98.47370911,1200.48999,18.54100418,60.6327858,36.06606674,53.78580856,47.58104324,131.1662292,27.82179642,51.96538162,27.63089752,52.07809448,26.75,42.16999817,182.1753387,1813.97998,41.51958847,48.77734375
04/03/2019,117.4822998,8.565077782,98.6703949,1205.920044,18.56921196,61.23516083,36.23790359,54.09824753,47.90720749,131.7441254,28.03289986,52.284935,27.60218811,53.15107346,29.02000046,42.38999939,187.7700348,1820.699951,42.16566086,48.67285538
04/04/2019,116.8849487,8.668272018,99.62360382,1215,18.57861137,61.95048141,37.28800201,54.2085228,47.99058533,130.9644623,28.12965393,52.15252304,27.89888,53.57260513,29.09000015,42.52000046,187.4116364,1818.859985,42.68821716,48.87233353
04/05/2019,117.4039612,8.677652359,99.38767242,1207.150024,18.60681915,61.69636536,38.48129272,54.30041504,48.31184387,131.4230652,28.45510674,52.21873093,27.83188438,53.2660408,28.97999954,43.06999969,190.0895233,1837.280029,42.65971375,48.6158638
04/08/2019,117.4431152,8.72455883,99.70853424,1203.839966,18.74785233,62.1857872,38.46220398,54.33717728,49.0720787,131.5239716,28.49028969,52.48355865,27.91802216,53.34268188,28.53000069,46.59999847,190.9257355,1849.859985,42.73572159,48.68235779
04/09/2019,116.8065948,8.640128136,98.97241211,1197.25,18.41877747,61.36693192,37.06843567,54.2192688,48.92494202,130.3498993,28.37411308,52.19035339,27.65003777,52.99779129,27.23999977,46.18999863,188.4071198,1835.839966,42.05164337,48.43538666
04/10/2019,117.697731,8.752702713,99.41597748,1202.160034,18.77605629,61.66812515,37.54575348,54.41423798,49.19960785,131.1845856,28.4902916,52.79567719,27.82231522,53.40974045,27.82999992,46.08000183,191.2343597,1847.329956,42.23216629,48.72035217
04/11/2019,117.8348236,8.808989525,100.2559204,1204.619995,18.74785233,62.03520203,37.63166809,54.36781693,48.79005814,131.8816986,28.7762661,52.58759689,27.82231522,53.45764542,27.79000092,46.25,190.6768646,1844.069946,42.56470108,49.10030746
04/12/2019,118.4419632,8.865276337,104.955864,1217.869995,19.00170708,63.45641708,38.39537811,54.534935,48.77044296,132.4045105,28.7762661,53.2402153,28.875103,54.05161667,27.85000038,46.99000168,189.1537476,1843.060059,44.36040497,50.16419983
04/15/2019,118.5399017,8.752702713,103.7572861,1221.099976,18.99230576,63.41876602,38.25218201,54.50707626,48.85872269,131.9917603,28.61540604,53.49558258,28.55926132,53.91749191,27.32999992,47.31000137,183.8676605,1844.869995,43.78084183,49.96471786
04/16/2019,118.2657013,8.780845642,104.8520508,1227.130005,19.34018517,65.23532104,38.91087341,54.58135605,48.86362839,133.1291199,28.82094955,53.86445618,28.59754944,54.32944489,27.93000031,47.95000076,187.3618774,1863.040039,44.67393494,50.76263428
04/17/2019,119.2449646,8.912183762,107.8720932,1236.339966,19.27436829,66.21416473,39.17817688,53.64365005,49.81515503,127.5981522,28.55284691,53.2591362,28.74111176,56.10179138,27.48999977,47.74000168,186.4460144,1864.819946,45.85206223,45.92764282
04/18/2019,120.8117981,8.959090233,107.0793304,1236.369995,19.29317665,65.57415009,39.03498459,53.88504028,49.99417877,128.7172089,28.62434006,53.34425354,28.74111176,56.03472519,27.68000031,47.86000061,185.4604797,1861.689941,45.17749023,45.98464203
04/22/2019,121.1937103,8.912183762,107.2114563,1248.839966,18.69144058,65.02824402,37.9180603,54.19141769,50.15848923,127.396347,28.66902924,53.2875061,28.76025009,56.35086823,28.18000031,47.61000061,187.620697,1887.310059,44.9304657,45.77565765
04/23/2019,122.8388672,9.055159569,107.3435745,1264.550049,18.88888168,65.13178253,37.15434647,53.05875397,50.88193893,128.8180847,28.68689919,53.61854172,28.77939415,56.31254959,27.96999931,48.29999924,189.8107758,1923.77002,44.98746872,46.04163361
04/24/2019,122.4177856,9.121880531,107.1642609,1256,18.68203926,64.78352356,36.06606674,52.9937706,50.80346298,128.3686371,27.51618958,53.79824829,28.73153687,56.25506973,28.45999908,46.45999908,190.3085327,1901.75,45.01597214,45.7376709
04/25/2019,126.4719315,8.959841728,107.2209015,1263.449951,18.42817688,64.68940735,34.83459473,51.85181808,50.34241867,127.1578827,27.11403465,53.27804947,28.78896713,55.19166183,27.65999985,46.65999985,186.0677338,1902.25,44.9304657,46.11762619
04/26/2019,127.1965942,9.922548294,108.0325241,1272.180054,18.24953842,65.42354584,35.42646027,52.52956009,50.10208511,127.9008408,27.41788483,52.85243225,29.04737473,50.2291069,27.87999916,50.24000168,177.2874603,1950.630005,45.50052261,46.27048874
04/29/2019,127.0790787,9.836762428,109.5897369,1287.579956,18.48459053,66.85418701,35.83695221,52.7709465,50.1781044,127.5431213,27.59661865,53.08888245,29.44935226,48.9645195,27.69000053,50.25,178.5218964,1938.430054,46.33232498,47.17812729
04/30/2019,127.8918839,9.96067524,109.5236816,1188.47998,18.75725365,66.54358673,35.54102325,53.09588623,49.21186447,128.6621704,27.6681118,52.91863632,29.26750565,48.89745331,27.62999916,50.36999893,180.1843567,1926.52002,46.13154984,47.44564819
05/01/2019,125.2282791,9.817699432,108.6837311,1168.079956,18.7384491,65.84710693,34.84413528,52.47385788,51.62746048,128.9281311,27.51618958,52.56868362,28.96124077,48.62921143,26.80999947,51.36000061,179.6567535,1911.52002,45.48140335,47.22589874
05/02/2019,123.5929031,9.855827332,108.9196548,1162.609985,18.84186935,66.22357178,35.38827896,52.91020966,51.29148483,128.0384216,27.36426544,51.96335983,29.19093895,48.42802429,28.29000092,51.45999908,182.3644867,1900.819946,45.71086502,47.60806656
05/03/2019,126.2271194,9.922548294,109.5897369,1185.400024,19.07692719,66.94350433,35.52193069,53.1423111,51.92910767,128.6437988,27.43575859,51.96335983,29.3919239,49.57765198,28.21999931,52.25,182.1853027,1962.459961,45.94988632,47.74181747
05/06/2019,125.4926529,9.884421349,108.6176529,1189.390015,18.88888168,66.69721985,34.97778702,52.83593369,51.12717819,128.7630768,27.33745384,51.6323204,29.16222572,49.37041855,27.42000008,51.22000122,179.0395508,1950.550049,45.61525726,47.13035965
05/07/2019,122.9171982,9.893953323,106.8433914,1174.099976,18.43758392,64.56586456,34.6532135,52.57597733,49.74893951,126.2498093,27.28383255,50.55408478,28.63583374,48.65714264,26.65999985,48.88999939,172.329895,1921,44.65916443,45.99341965
05/08/2019,122.9074249,9.855827332,106.2771301,1166.27002,18.36236382,64.62269592,34.57683563,52.34387589,49.7587471,126.5800095,27.07828712,50.57300568,28.52098083,47.46191788,27.09000015,48.75,173.136261,1917.77002,44.48706436,45.90743256
05/09/2019,122.8976364,9.722381592,106.1921768,1162.380005,18.13671494,64.06380463,34.31908798,52.43671799,49.22413254,125.6147461,27.14978218,50.05279922,28.43484306,44.93652344,27.20999908,48.75,169.4230804,1899.869995,44.4105835,45.64946747
05/10/2019,124.4938278,9.893953323,106.1827621,1164.27002,17.97687912,64.31956482,34.2713623,52.83593369,48.54220581,125.5961838,27.36426544,50.46896362,28.3104248,44.5316925,27.95999908,49.70000076,168.0592499,1889.97998,44.30540848,45.95520401
05/13/2019,120.7921982,9.608001709,103.294838,1132.030029,17.17769432,60.98518372,32.45755386,52.68738556,45.72096252,121.9764175,27.23021126,48.52056885,27.03750992,43.14369202,26.23999977,48.02999878,157.7359772,1822.680054,42.24024582,45.04756546
05/14/2019,122.1436005,9.760509491,104.115921,1120.439941,17.2059021,61.81877899,33.16398621,52.50170517,46.44473648,123.7305984,27.78428841,49.20156097,27.39162827,43.53888321,27.31999969,48.43999863,161.3098145,1840.119995,42.07770538,44.91380692
05/15/2019,123.8636475,9.874889374,103.7195358,1164.209961,17.61019135,61.44934845,33.37400055,52.7430954,47.00110245,124.7422867,27.92727852,49.59880447,27.07579231,43.97263336,27.57999992,49.93999863,158.8608856,1871.150024,41.97253799,44.43610001
05/16/2019,126.7238541,9.913016319,105.0502396,1178.97998,17.80763817,62.50081635,33.50764847,53.27229309,46.79431915,126.1159515,28.25793839,52.89971924,27.36291885,43.88589096,28.01000023,52,159.4681396,1907.569946,42.33584976,44.46476746
05/17/2019,125.8785782,9.808168411,104.5406036,1162.300049,17.88285255,61.63879776,32.99214935,53.93146133,46.52843857,124.6680374,28.41879654,53.29696274,27.18107033,43.26899719,27.5,52.61000061,155.8246307,1869,41.9534111,44.02528
05/20/2019,124.0602264,9.798635483,105.0879822,1138.849976,17.82644081,61.5345993,33.23080826,54.78560638,45.07349777,125.4105377,28.76732635,52.97538376,27.18107033,41.9870224,26.68000031,52.20000076,151.0661774,1858.969971,41.94385147,43.92018509
05/21/2019,124.7285995,9.760509491,105.4466171,1149.630005,18.27774429,62.59554291,34.04224396,55.24052429,45.937603,126.6449966,28.96393776,53.45774841,27.45862198,42.85452271,27.35000038,51.02999878,154.3612518,1857.52002,42.44102478,44.14948273
05/22/2019,125.4854126,9.503151894,104.5877914,1151.420044,18.05209541,61.25042343,33.58402252,55.00842285,44.99718475,126.5521698,28.84775925,52.67272186,27.2672081,42.41113663,27.40999985,50.49000168,151.5141296,1859.680054,41.5805397,44.10170746
05/23/2019,124.0209122,9.388772011,102.5303879,1140.77002,18.04269028,60.5304985,32.70575714,54.6556282,44.22909927,122.8767166,28.72264481,51.25398636,26.56854248,42.92199326,26.36000061,48.34000015,146.6561432,1815.47998,40.83478546,43.22273254
05/24/2019,124.0798798,9.369707108,103.5402069,1133.469971,18.83247375,60.99465561,32.93486404,55.0734024,44.0592308,122.7746277,28.83882332,51.42424011,26.9705143,42.96055222,26.44000053,48.97999954,144.4958954,1823.280029,41.07380676,43.14630127
05/28/2019,124.0012665,9.322048187,102.4171448,1134.150024,18.48459053,60.42629623,32.37163544,54.5256424,43.87705612,121.0854187,28.53497314,51.00807953,26.702528,41.99666214,29.04999924,49.16999817,142.6841125,1836.430054,40.31849289,42.35331345
05/29/2019,122.802124,9.255326271,102.1340179,1116.459961,17.86404991,60.35050964,32.11582947,54.01501846,43.6678009,120.3707428,28.51710129,50.29871368,26.55896568,42.63282776,28.09000015,48.22999954,139.7075653,1819.189941,40.33761978,42.09534836
05/30/2019,123.5786057,9.283922195,101.039238,1117.949951,17.99567795,60.2557869,32.25097656,52.76166534,43.89428711,120.2593613,28.47241974,50.66758347,25.99429131,43.1147728,28.03000069,48.52999878,138.6411896,1816.319946,39.99342346,41.32147598
05/31/2019,121.5636826,9.074223518,100.0010986,1103.630005,17.56318474,58.87277603,31.58491325,50.459198,43.09911728,117.8647614,27.32851601,49.21101761,25.45832634,42.44969177,27.40999985,48,135.0035095,1775.069946,38.90347672,40.78643417
06/03/2019,117.7893906,9.16000843,100.4729843,1036.22998,17.54437828,59.30851746,32.34750366,52.34387589,42.66337585,119.0527878,27.78428841,48.9745636,25.53489113,41.89063644,27.57999992,47.77999878,133.3291626,1692.689941,38.94171524,41.13038635
06/04/2019,121.0525894,9.455492973,103.5685196,1053.050049,18.23073387,62.40608597,33.05217743,52.19533157,44.2241745,123.155159,28.13282013,50.34600449,26.72167206,43.17260742,29.56999969,48.13000107,142.5180969,1729.560059,40.61488724,42.31509399
06/05/2019,123.6769028,9.322048187,103.9365997,1042.219971,18.39057159,62.31136322,33.17766571,52.94734573,44.93809891,122.0414047,28.31155586,51.78364944,26.71209908,42.94127655,29.5,48.11000061,140.803894,1738.5,40.56708145,41.6654129
06/06/2019,125.632843,9.29345417,104.1631165,1044.339966,18.48459053,62.96497726,33.13906097,53.42084122,45.59786606,122.718956,28.68689919,52.11468506,26.82756996,43.47141266,31.81999969,47.45000076,143.2954712,1754.359985,40.93039703,41.86605072
06/07/2019,129.1515808,9.302985191,103.0211563,1066.040039,18.53160286,62.22610855,33.44795609,53.1423111,46.81155014,123.7305984,29.03543282,52.89971924,26.49078369,44.36782837,32.40999985,48.86000061,145.0096588,1804.030029,40.82522583,42.4201889
06/10/2019,130.3310699,9.360175133,104.1347885,1080.380005,18.69144058,63.58069992,33.84373093,52.13034058,47.40976715,125.0578537,28.53497314,53.36316299,27.01039886,45.11002731,33.22999954,49.61999893,147.9297791,1860.630005,41.38932037,42.89789581
06/11/2019,129.8396149,9.455492973,104.4556732,1078.719971,18.82413483,64.30062103,33.87268829,52.76166534,47.95875168,126.1809082,28.69583511,54.01578522,27.17397881,45.15821838,32.40999985,49.81999969,150.2419586,1863.699951,41.75263214,42.51573563
06/12/2019,129.2400665,9.388772011,103.1249466,1077.030029,18.88100815,63.28704453,33.35142517,53.25372696,47.80612564,125.1785049,28.75839424,52.83351135,26.89492989,44.64735413,32.18000031,49.38000107,145.7072906,1855.319946,40.74874115,42.13356018
06/13/2019,130.0558319,9.588936806,103.379776,1088.77002,18.94735527,63.54280853,33.68928146,53.49510956,47.79627228,126.0045471,28.85669899,53.12671661,26.88530922,45.01363373,31.38999939,49.66999817,147.7603455,1870.300049,41.06424713,42.54438782
06/14/2019,130.1836243,9.512682915,103.6440353,1085.349976,18.87152863,63.9217186,33.43830109,54.10786057,47.4491539,125.4383774,28.91031647,51.78364944,26.98153114,44.52204895,30.36000061,51.33000183,144.1525421,1869.670044,40.93995667,42.50617981
06/17/2019,130.5767822,9.579404831,103.0777817,1092.5,18.8620491,63.03128433,33.36108017,53.50439453,47.73226929,125.2527618,28.8656311,52.3984375,26.87568474,44.46421814,29.20000076,52.09999847,144.5412445,1886.030029,40.64356613,41.99025726
06/18/2019,132.8472595,9.627064705,104.4839783,1103.599976,19.44971085,64.39536285,33.7665062,53.22587204,48.8548584,126.5800095,28.99074554,53.01321411,27.53963852,45.6594429,30.45000076,52.20999908,152.3648071,1901.369995,41.43712234,41.31191635
06/19/2019,133.3681946,9.56987381,103.7289734,1102.329956,19.55397415,64.02591705,33.69893646,53.50439453,48.71207047,127.2297211,28.96393776,53.08888245,27.2509613,45.3702774,30.5,52.97999954,152.6039886,1908.790039,41.24590683,40.78643417
06/20/2019,134.6065979,9.56987381,103.9932327,1111.420044,19.77197838,64.50902557,34.76077271,53.23515701,49.10350037,128.8725128,29.08011627,54.29953384,27.20285034,45.48593903,30.01000023,53.93999863,153.5806732,1918.189941,41.55185699,41.19726944
06/21/2019,134.6262817,9.52221489,103.2854004,1121.880005,19.62032318,64.38587952,35.36891937,53.6343689,48.93609238,129.1973724,28.99968529,53.94011688,27.05851555,45.74619293,29.10000038,53.24000168,151.2485657,1911.300049,41.66658783,41.4743309
06/24/2019,135.4224243,9.484087944,102.5492783,1115.52002,19.58241081,63.85540771,34.07540131,54.09857178,48.88686371,129.3366089,29.11586571,54.08199692,26.9237957,45.91005325,29.26000023,53.15000153,152.1455231,1913.900024,41.1789856,41.1590538
06/25/2019,131.1468506,9.379239082,101.6998825,1086.349976,19.5255394,63.03128433,33.96921921,53.84790039,48.14585495,128.4177246,29.0890522,53.04159164,26.7121048,45.15821838,28.86000061,52.54999924,150.9694977,1878.27002,40.7869873,41.49344254
06/26/2019,131.6382904,9.445960999,102.3793945,1079.800049,19.70562935,63.67542648,34.44222641,52.91020966,49.18720627,128.5662537,29.07117844,53.53341675,26.85643768,46.4498291,29.92000008,52.45999908,158.7232819,1897.829956,41.1024971,41.19726944
06/27/2019,131.8545074,9.722381592,102.7191391,1076.01001,19.65823746,64.55638885,34.35534286,53.15159607,49.17243576,128.5662537,29.47333145,52.71055222,27.1451149,45.74619293,30.73999977,52.70000076,162.6799164,1904.280029,41.5805397,41.4552269
06/28/2019,131.6678009,9.750977516,105.5126953,1080.910034,19.70562935,66.33724976,34.58702087,53.04018784,48.72438431,127.9907684,29.94697571,51.76473618,27.90529442,46.14138412,30.37000084,52.38999939,163.6765289,1893.630005,41.88648605,42.18134308
07/01/2019,133.3583527,9.674722672,107.2869644,1097.949951,19.89519501,67.0098114,34.44222641,52.60383224,49.61802673,129.8285217,29.87548637,51.77419281,28.30943871,46.314888,31.20000076,53.70999908,165.6100006,1922.189941,42.02033997,42.48706818
07/02/2019,134.2429352,9.646128654,107.4002075,1111.25,19.96154594,66.72563171,33.94991302,53.96860123,49.90851212,130.1440735,30.24189186,52.78622437,28.04963112,46.38235855,31.23999977,53.68000031,161.6832733,1934.310059,41.90561295,42.25776672
07/03/2019,135.1078949,9.722381592,107.2291336,1121.579956,20.05633163,67.11401367,35.0021019,53.96860123,50.32210159,131.3692017,30.36700439,53.75704575,27.95340347,46.76792145,31.19000053,54.72000122,162.2015381,1939,42.05858994,42.64948654
07/05/2019,134.7147369,9.722381592,107.8659286,1131.589966,20.05633163,67.63500977,34.77043152,54.13571167,50.27779007,131.2207184,30.65297699,53.87125778,28.15547752,46.34380722,31.5,55.02999878,159.690033,1942.910034,42.26892471,42.54438782
07/08/2019,134.6164551,9.722381592,107.2766571,1116.349976,19.65823746,67.37924194,34.50979233,53.74577713,49.24135971,130.4689178,30.60829735,53.4810257,28.09774399,46.09319305,32.04000092,54.65999985,156.6802216,1952.319946,41.5805397,41.11127853
07/09/2019,134.1250153,9.665192604,107.7328644,1124.829956,19.55397415,67.78656769,34.2202034,52.92299652,49.54171371,129.3180389,30.42686081,53.62379456,28.24208069,46.02571869,33.15000153,54.38000107,156.779892,1988.300049,41.85780334,41.46478271
07/10/2019,135.4912415,9.636595726,107.4192123,1140.47998,19.51605797,67.37924194,34.40361023,53.47652435,50.0316124,130.3760986,30.62643814,54.37571335,27.92453766,46.4691124,33.79000092,54.77999878,159.5205994,2017.410034,41.40844345,41.12083817
07/11/2019,136.0318146,9.712850571,108.4457016,1144.209961,19.76249886,67.8339386,34.84765244,53.40147018,49.66725922,131.0907898,30.35428238,54.53750992,28.25170517,46.84502411,33.06000137,55.02000046,165.7196198,2001.069946,42.24024582,41.70363235
07/12/2019,136.5232544,9.998802185,109.586235,1144.900024,20.12267876,67.98549652,35.35926819,53.65477753,50.0488472,132.4830017,30.52664948,55.15617371,28.33830833,48.11736298,33.20999908,55.77000046,167.045166,2011,42.89995193,41.61764526
07/15/2019,136.5232544,9.932080269,108.2556,1150.339966,20.23642159,67.92866516,35.12759399,54.02067184,50.5190506,133.021347,30.58107948,55.25135422,28.11699104,48.31014252,34.38999939,55.77000046,166.7062988,2020.98999,42.47926712,41.22592545
07/16/2019,134.734375,10.01786613,109.4151535,1153.579956,20.19850349,67.55922699,35.33030701,53.86118317,50.34425735,133.2162323,30.46315002,54.84208298,27.89566994,47.3944397,33.84999847,53.99000168,166.516922,2009.900024,42.47926712,41.18770599
07/17/2019,133.9382629,9.846294403,108.3411484,1146.349976,20.07529068,67.08558655,34.61598206,53.68292618,50.06115341,132.7893066,30.17284393,54.45184708,28.08812332,47.60650253,33.59999847,54.36999893,169.1380768,1992.030029,41.84824753,42.15267563
07/18/2019,134.0856934,9.779572487,108.9874496,1146.329956,20.26485443,68.00445557,34.50014877,53.67353821,50.62983322,138.8778992,30.01862526,54.95630264,28.36717415,48.13663864,33,53.95000076,169.6064911,1977.900024,42.47926712,42.85968018
07/19/2019,134.2822571,9.722381592,107.9134521,1130.099976,20.27433395,67.18032074,33.6410141,53.09186554,49.87405396,138.9242859,29.74647522,54.59462357,28.29019547,48.45471954,32.50999832,53.65999985,167.8723602,1964.52002,42.44102478,43.25139999
07/22/2019,136.0612793,9.693360329,108.6072693,1138.069946,20.32172966,67.36030579,33.09078979,52.06924057,51.01387405,138.9799805,29.1477356,54.94678116,28.45377541,49.49572372,32.84999847,53.79999924,170.7426453,1985.630005,42.54619598,43.77687073
07/23/2019,136.9065857,9.838470459,110.5937119,1146.209961,20.50181389,68.19389343,35.21446991,52.0504837,51.41268921,139.5740204,29.11144638,54.92774963,29.10810852,49.88127899,33.49000168,54.40999985,175.0680084,1994.48999,43.11985016,44.63673782
07/24/2019,138.3121033,9.993253708,111.0404205,1137.810059,20.44494438,69.16012573,34.45187378,52.51019287,51.37084961,139.2491455,30.15470886,54.47088623,29.51225281,51.00902939,34.11000061,55.09999847,178.0579224,2000.810059,43.50229263,44.99979401
07/25/2019,137.7911835,9.248355865,109.9759064,1132.119995,20.21746254,67.62554169,34.3360405,52.87608337,50.96464157,139.5832825,30.6717968,53.89029694,29.19470978,50.27647018,33.66999817,54.54999924,172.7957001,1973.819946,42.89995193,45.18132782
07/26/2019,138.9214935,9.258029938,110.46064,1250.410034,20.3975544,68.35494232,34.65459442,53.55157471,51.14189148,140.4835663,30.98024368,53.80463791,29.60848045,49.72705841,34.02000046,54.79999924,174.4800262,1943.050049,43.7317543,45.77758408
07/29/2019,138.616806,9.287052155,110.1089706,1239.410034,20.37859726,67.97602844,34.34569168,53.82365036,51.61948013,140.0380707,31.15260696,54.18535233,29.36791611,50.61383057,33.47999954,54.70000076,174.2308807,1912.449951,43.24414063,45.02744675
07/30/2019,137.9484406,9.238681793,109.8618622,1225.140015,20.41651154,67.92866516,33.97887802,53.12939453,51.3979187,139.007843,31.00745583,53.74752808,29.72394943,49.83308411,33.86999893,57.09999847,174.8587341,1898.530029,43.04179764,45.23902893
07/31/2019,133.9382629,9.219333649,110.2515488,1216.680054,19.94259071,67.4076767,34.53874969,51.85346222,52.44665909,137.5877838,30.88951683,52.72911453,29.52187538,48.72460938,30.45000076,56.86000061,168.1513824,1866.780029,42.93580627,45.12362289
08/01/2019,135.6976166,9.006505966,107.3431931,1209.01001,19.89519501,64.74584961,33.6313591,51.84408188,51.31175613,139.5183258,30.95302773,52.71960068,28.37679672,47.71252823,29.86000061,55.84999847,164.3642273,1855.319946,41.36522293,44.20999146
08/02/2019,134.5574646,8.977482796,107.3336792,1193.98999,19.08953094,64.52633667,33.79546356,52.15367889,50.22609329,136.6689148,30.99838448,50.68276978,28.2709465,46.92213821,29.44000053,54.97999954,160.6468048,1823.23999,40.5847435,44.26769257
08/05/2019,129.9477386,8.929112434,104.1401825,1152.319946,18.16064644,62.20715714,32.14479065,51.80655289,47.59685898,130.6452789,30.38150215,48.89340591,27.02002144,45.27388763,27.98999977,53.65000153,150.2818146,1765.130005,39.01415634,43.33483124
08/06/2019,132.3852844,9.170962334,104.9575729,1169.949951,18.24595451,63.22836304,32.24131775,51.64706039,48.49789429,130.6174316,30.80787849,50.06410599,27.34718704,45.56986237,28.86000061,55,151.8365936,1787.829956,39.71755219,43.70990753
08/07/2019,132.9651794,9.219333649,102.6764984,1173.98999,18.09429932,62.16899109,32.20270538,51.6845932,49.000103,129.1138458,30.8985939,49.81664276,26.83719254,45.34666443,29.19000053,55.52999878,153.3713989,1793.400024,39.08160782,43.0174675
08/08/2019,136.5134125,9.248355865,104.4158249,1204.800049,18.51135063,63.69600677,33.15836334,52.36946106,50.08084488,131.5648346,31.33403778,50.59710693,27.30869484,45.77363968,33.91999817,56.25,157.7266388,1832.890015,39.765728,43.82530212
08/09/2019,135.3536224,9.141941071,104.3017502,1188.01001,18.27438736,63.03748703,32.66605759,52.33193588,49.66815948,127.8366776,31.33403778,49.90230179,27.26058578,44.61886978,34.18999863,56.11000061,153.6604004,1807.579956,39.98734283,44.05611801
08/12/2019,133.4664459,8.987156868,102.3438416,1174.709961,17.91420746,61.31003189,31.99998856,52.24750137,49.5421257,125.5265427,31.27960587,49.0552063,26.5966301,44.25011444,32.43000031,55.59999847,150.939621,1784.920044,38.88889694,42.68087387
08/13/2019,136.2284088,8.958135605,103.9215775,1197.27002,18.52082825,61.87313461,32.61779022,52.88546371,51.64015579,127.5173874,31.62434006,50.17832184,26.67360878,45.4534111,32.11000061,56.25999832,155.5241089,1824.339966,39.20686722,41.99805069
08/14/2019,132.125946,8.70661068,99.60656738,1164.290039,18.27438736,58.6091156,30.74509048,52.2756424,50.10308838,123.2539902,30.92581177,48.17004776,25.42268372,44.51212311,30.23999977,54.31999969,149.56427,1762.959961,37.8964386,40.35352325
